gid,aid,data
11138,148,2
11138,155,4
11138,163,0
11138,164,6
11138,170,0
11138,179,0
11138,183,0
11138,185,0
11138,201,0
11138,202,0
11138,203,2
11138,224,9
11138,225,0
11138,226,2
11138,229,1
11139,0,0
11139,69,1
11139,73,0
11139,86,77
11139,90,7
11139,123,7
11139,171,0
11139,224,5
11140,13,5
11140,17,0
11140,18,8
11140,43,15
11140,48,0
11140,95,7
11140,101,0
11140,112,0
11140,130,9
11140,131,2
11140,159,0
11140,195,0
11140,224,48
11141,18,6
11141,21,0
11141,38,1
11141,43,1
11141,46,1
11141,57,2
11141,74,0
11141,78,0
11141,82,0
11141,85,1
11141,97,2
11141,104,4
11141,108,1
11141,110,25
11141,112,1
11141,117,0
11141,123,19
11141,146,2
11141,171,9
11141,172,3
11141,183,0
11141,191,1
11141,224,6
11141,225,3
11142,0,0
11142,13,4
11142,24,0
11142,27,0
11142,29,2
11142,30,4
11142,34,4
11142,36,0
11142,42,0
11142,43,10
11142,48,0
11142,57,0
11142,79,4
11142,85,2
11142,93,6
11142,97,9
11142,99,1
11142,101,2
11142,108,0
11142,121,0
11142,128,0
11142,133,4
11142,140,0
11142,143,0
11142,145,0
11142,147,11
11142,159,2
11142,164,2
11142,165,0
11142,169,0
11142,175,0
11142,178,0
11142,179,0
11142,180,3
11142,181,0
11142,185,0
11142,186,0
11142,192,0
11142,199,0
11142,204,0
11142,206,0
11142,208,1
11142,212,4
11142,224,7
11143,9,1
11143,24,0
11143,33,0
11143,45,0
11143,57,0
11143,59,10
11143,72,2
11143,76,5
11143,79,3
11143,80,0
11143,83,0
11143,86,1
11143,87,0
11143,90,3
11143,97,1
11143,108,6
11143,117,0
11143,120,0
11143,122,2
11143,141,1
11143,142,0
11143,150,1
11143,161,11
11143,164,4
11143,165,0
11143,167,0
11143,174,1
11143,176,0
11143,192,7
11143,198,0
11143,201,1
11143,202,0
11143,205,13
11143,206,0
11143,212,1
11143,217,0
11143,220,8
11143,228,0
11144,17,65
11144,95,0
11144,111,7
11144,224,25
11145,2,71
11145,199,28
11146,2,77
11146,38,5
11146,199,17
11147,1,8
11147,6,3
11147,10,3
11147,13,14
11147,56,0
11147,60,2
11147,61,0
11147,85,8
11147,109,0
11147,111,0
11147,123,3
11147,135,3
11147,147,2
11147,164,13
11147,204,16
11147,224,16
11148,0,0
11148,5,12
11148,162,85
11148,190,2
11149,5,9
11149,7,14
11149,8,0
11149,9,1
11149,17,2
11149,25,1
11149,33,0
11149,36,0
11149,51,0
11149,58,0
11149,61,4
11149,65,1
11149,70,0
11149,74,0
11149,98,1
11149,106,1
11149,118,1
11149,130,1
11149,133,0
11149,134,10
11149,140,0
11149,141,0
11149,151,0
11149,154,5
11149,159,4
11149,162,22
11149,179,0
11149,180,0
11149,182,1
11149,183,0
11149,188,0
11149,192,0
11149,197,0
11149,203,1
11149,204,0
11149,205,6
11149,208,1
11150,20,0
11150,47,1
11150,82,0
11150,97,5
11150,110,23
11150,116,0
11150,123,24
11150,130,18
11150,149,11
11150,152,1
11150,155,5
11150,165,0
11150,166,5
11150,202,0
11150,216,0
11151,33,0
11151,66,25
11151,92,1
11151,95,3
11151,125,0
11151,126,21
11151,130,39
11151,170,3
11151,189,0
11151,192,0
11151,209,3
11152,4,2
11152,7,1
11152,18,20
11152,28,0
11152,30,0
11152,33,0
11152,48,2
11152,74,0
11152,79,0
11152,80,0
11152,94,0
11152,96,0
11152,99,0
11152,100,6
11152,103,1
11152,108,0
11152,124,0
11152,125,1
11152,132,0
11152,138,0
11152,140,0
11152,141,0
11152,143,0
11152,149,1
11152,151,0
11152,155,0
11152,156,1
11152,157,0
11152,162,0
11152,163,0
11152,164,0
11152,172,0
11152,179,0
11152,185,0
11152,190,0
11152,196,0
11152,198,0
11152,202,0
11152,203,2
11152,205,27
11152,207,6
11152,209,0
11152,217,0
11152,218,0
11152,224,6
11152,225,0
11152,228,0
11152,229,5
11153,2,2
11153,11,2
11153,17,0
11153,18,1
11153,28,0
11153,38,0
11153,48,1
11153,73,0
11153,75,0
11153,78,0
11153,85,10
11153,86,29
11153,91,7
11153,93,4
11153,95,5
11153,100,0
11153,107,3
11153,119,0
11153,126,0
11153,135,3
11153,142,2
11153,148,0
11153,187,4
11153,197,2
11153,217,0
11153,224,14
11154,0,0
11154,4,1
11154,19,2
11154,24,40
11154,42,0
11154,44,11
11154,46,0
11154,49,1
11154,55,5
11154,95,3
11154,112,0
11154,113,1
11154,116,0
11154,130,20
11154,132,2
11154,160,5
11154,163,0
11154,174,1
11154,193,0
11155,37,5
11155,87,1
11155,92,23
11155,95,4
11155,113,0
11155,120,0
11155,143,42
11155,146,11
11155,165,2
11155,185,1
11155,224,3
11155,228,1
11156,7,2
11156,18,40
11156,26,1
11156,36,0
11156,48,1
11156,49,0
11156,65,0
11156,86,0
11156,89,2
11156,95,0
11156,96,0
11156,106,2
11156,113,1
11156,124,1
11156,130,17
11156,132,2
11156,134,1
11156,151,0
11156,162,0
11156,170,0
11156,196,1
11156,197,4
11156,203,3
11156,210,9
11157,2,1
11157,23,0
11157,29,0
11157,33,0
11157,36,0
11157,42,3
11157,43,2
11157,45,0
11157,51,0
11157,73,0
11157,74,0
11157,76,2
11157,79,1
11157,94,0
11157,99,0
11157,116,0
11157,120,0
11157,121,0
11157,122,1
11157,124,1
11157,130,14
11157,143,0
11157,151,1
11157,155,4
11157,160,0
11157,164,9
11157,165,0
11157,169,4
11157,175,3
11157,176,0
11157,184,2
11157,191,0
11157,198,0
11157,202,0
11157,203,2
11157,205,28
11157,212,0
11157,229,6
11158,87,94
11158,92,5
11159,3,0
11159,37,7
11159,42,0
11159,76,1
11159,87,90
11159,221,0
11160,0,0
11160,2,0
11160,4,0
11160,11,12
11160,18,25
11160,28,0
11160,32,0
11160,34,1
11160,48,5
11160,69,0
11160,84,5
11160,88,0
11160,93,5
11160,103,1
11160,106,2
11160,117,1
11160,118,1
11160,133,0
11160,135,0
11160,141,0
11160,142,3
11160,143,0
11160,146,3
11160,148,5
11160,165,0
11160,167,0
11160,172,0
11160,179,0
11160,183,0
11160,190,3
11160,197,3
11160,208,1
11160,209,1
11160,218,0
11160,224,9
11161,36,37
11161,40,1
11161,58,3
11161,134,56
11162,54,9
11162,122,2
11162,172,75
11162,223,11
11163,1,20
11163,3,1
11163,5,0
11163,13,10
11163,16,0
11163,17,0
11163,20,6
11163,31,3
11163,41,0
11163,59,20
11163,76,3
11163,78,0
11163,86,6
11163,123,3
11163,127,0
11163,158,0
11163,207,0
11163,224,19
11164,2,0
11164,16,0
11164,17,8
11164,18,1
11164,19,0
11164,21,3
11164,30,0
11164,35,0
11164,38,2
11164,75,0
11164,77,0
11164,82,0
11164,86,0
11164,88,12
11164,96,1
11164,103,0
11164,129,1
11164,131,5
11164,141,1
11164,142,0
11164,143,1
11164,146,2
11164,147,0
11164,149,32
11164,157,0
11164,165,0
11164,185,0
11164,189,0
11164,191,0
11164,212,0
11164,213,1
11164,216,0
11164,224,13
11164,228,0
11165,2,0
11165,4,0
11165,7,4
11165,8,0
11165,18,1
11165,19,4
11165,29,1
11165,30,1
11165,33,0
11165,42,3
11165,43,15
11165,55,0
11165,61,4
11165,70,0
11165,74,0
11165,78,0
11165,79,0
11165,80,0
11165,87,1
11165,93,18
11165,97,2
11165,100,0
11165,127,0
11165,128,0
11165,129,1
11165,131,2
11165,132,0
11165,133,5
11165,134,1
11165,137,5
11165,140,0
11165,144,1
11165,146,0
11165,151,0
11165,156,0
11165,168,0
11165,170,0
11165,178,2
11165,179,0
11165,185,3
11165,193,0
11165,201,1
11165,207,1
11165,226,2
11166,78,54
11166,95,0
11166,148,36
11166,224,8
11167,78,62
11167,148,37
11168,0,0
11168,19,14
11168,22,15
11168,30,0
11168,50,0
11168,57,59
11168,62,1
11168,77,1
11168,78,0
11168,171,0
11168,172,1
11168,203,2
11168,222,0
11168,224,1
11169,0,0
11169,18,6
11169,38,0
11169,123,0
11169,126,0
11169,171,78
11169,224,12
11170,7,8
11170,10,0
11170,24,0
11170,37,2
11170,43,1
11170,47,0
11170,61,0
11170,72,0
11170,73,0
11170,76,1
11170,79,0
11170,81,0
11170,84,0
11170,85,10
11170,86,0
11170,87,0
11170,90,4
11170,92,3
11170,95,0
11170,105,0
11170,113,2
11170,114,0
11170,116,2
11170,133,1
11170,142,0
11170,148,1
11170,156,2
11170,159,0
11170,163,0
11170,169,0
11170,172,0
11170,179,0
11170,180,1
11170,183,0
11170,185,0
11170,203,0
11170,207,37
11170,212,3
11170,218,0
11170,221,0
11170,224,3
11170,226,2
11170,228,0
11171,4,6
11171,18,3
11171,95,1
11171,126,86
11171,142,0
11171,224,3
11172,84,1
11172,126,90
11172,196,0
11172,224,7
11173,3,13
11173,102,2
11173,225,83
11174,16,13
11174,34,3
11174,36,22
11174,72,1
11174,75,0
11174,97,1
11174,106,1
11174,116,23
11174,141,1
11174,157,5
11174,170,0
11174,174,0
11174,180,3
11174,183,0
11174,186,2
11174,192,3
11174,202,1
11174,210,12
11174,225,0
11175,2,0
11175,16,8
11175,18,10
11175,20,1
11175,23,4
11175,34,5
11175,36,27
11175,69,1
11175,72,0
11175,106,1
11175,110,0
11175,116,17
11175,141,0
11175,157,1
11175,158,0
11175,170,1
11175,171,1
11175,174,0
11175,180,1
11175,183,0
11175,186,1
11175,192,2
11175,202,1
11175,210,8
11176,4,6
11176,11,3
11176,36,5
11176,84,40
11176,93,2
11176,126,15
11176,145,1
11176,146,22
11176,209,0
11177,1,11
11177,10,1
11177,13,1
11177,40,1
11177,42,0
11177,56,2
11177,68,0
11177,79,0
11177,82,6
11177,85,8
11177,95,3
11177,96,2
11177,112,1
11177,123,0
11177,130,8
11177,131,9
11177,149,6
11177,158,11
11177,182,1
11177,184,0
11177,224,21
11178,18,7
11178,43,38
11178,58,10
11178,134,41
11178,140,1
11179,8,0
11179,13,1
11179,36,11
11179,48,9
11179,61,3
11179,73,0
11179,74,0
11179,76,0
11179,79,2
11179,85,0
11179,99,0
11179,101,0
11179,102,0
11179,109,2
11179,116,1
11179,133,0
11179,147,5
11179,148,2
11179,159,1
11179,162,1
11179,164,1
11179,170,0
11179,181,0
11179,185,0
11179,189,0
11179,197,19
11179,202,0
11179,208,1
11179,222,0
11179,224,28
11180,0,0
11180,10,3
11180,42,1
11180,46,2
11180,51,1
11180,55,2
11180,61,2
11180,82,4
11180,108,10
11180,110,0
11180,115,0
11180,137,12
11180,142,0
11180,153,9
11180,157,0
11180,158,16
11180,169,1
11180,176,0
11180,177,0
11180,186,0
11180,187,15
11180,189,1
11180,196,1
11180,201,2
11180,208,0
11180,224,5
11181,2,1
11181,4,1
11181,6,1
11181,10,2
11181,36,1
11181,39,0
11181,42,1
11181,44,5
11181,45,2
11181,46,0
11181,48,12
11181,64,3
11181,83,2
11181,86,2
11181,89,5
11181,95,0
11181,96,0
11181,97,0
11181,105,0
11181,106,0
11181,107,1
11181,116,6
11181,117,1
11181,128,0
11181,131,3
11181,137,0
11181,146,1
11181,157,0
11181,163,0
11181,164,1
11181,168,0
11181,169,2
11181,170,2
11181,181,0
11181,184,18
11181,203,2
11181,207,4
11181,210,0
11181,217,0
11181,218,0
11181,226,0
11182,2,3
11182,4,8
11182,18,0
11182,28,0
11182,37,2
11182,39,1
11182,42,0
11182,43,0
11182,61,1
11182,74,0
11182,76,0
11182,77,0
11182,83,0
11182,95,2
11182,96,1
11182,97,3
11182,105,1
11182,116,0
11182,125,0
11182,126,35
11182,133,0
11182,144,1
11182,147,1
11182,149,0
11182,169,2
11182,170,1
11182,171,0
11182,172,0
11182,174,0
11182,186,0
11182,201,0
11182,202,0
11182,203,1
11182,205,9
11182,208,1
11182,209,2
11182,220,3
11182,224,0
11182,229,2
11183,1,2
11183,4,7
11183,57,0
11183,74,2
11183,95,19
11183,99,2
11183,117,0
11183,130,15
11183,154,10
11183,171,0
11183,178,37
11183,193,0
11184,4,1
11184,8,0
11184,13,0
11184,39,1
11184,48,10
11184,63,0
11184,66,1
11184,70,0
11184,72,0
11184,81,0
11184,85,13
11184,97,0
11184,103,2
11184,106,0
11184,119,2
11184,127,1
11184,130,25
11184,132,0
11184,144,0
11184,145,0
11184,150,12
11184,152,0
11184,156,0
11184,157,0
11184,159,1
11184,163,0
11184,166,0
11184,167,0
11184,179,12
11184,185,0
11184,206,0
11184,209,0
11184,216,1
11184,217,0
11184,226,4
11184,228,0
11185,20,1
11185,21,0
11185,24,0
11185,38,2
11185,40,3
11185,46,8
11185,55,2
11185,57,0
11185,64,3
11185,85,10
11185,86,1
11185,90,26
11185,104,0
11185,110,10
11185,112,0
11185,123,1
11185,143,0
11185,146,1
11185,151,0
11185,160,1
11185,171,2
11185,174,3
11185,180,0
11185,183,0
11185,186,1
11185,193,0
11185,207,0
11185,224,13
11186,9,2
11186,16,1
11186,18,23
11186,19,3
11186,25,1
11186,38,0
11186,40,2
11186,41,4
11186,45,2
11186,48,2
11186,51,0
11186,61,0
11186,71,1
11186,73,0
11186,80,0
11186,81,1
11186,85,1
11186,102,0
11186,117,2
11186,118,4
11186,131,0
11186,134,5
11186,150,0
11186,156,0
11186,171,2
11186,184,0
11186,186,0
11186,191,7
11186,193,0
11186,198,0
11186,201,2
11186,207,17
11187,2,0
11187,4,0
11187,22,1
11187,72,3
11187,74,16
11187,85,12
11187,95,0
11187,99,0
11187,109,2
11187,121,0
11187,144,3
11187,147,33
11187,187,13
11187,212,0
11187,216,11
11188,1,17
11188,7,15
11188,9,3
11188,18,5
11188,46,21
11188,63,2
11188,71,1
11188,95,7
11188,117,0
11188,143,1
11188,161,0
11188,196,0
11188,224,21
11189,0,65
11189,5,6
11189,8,1
11189,19,17
11189,115,2
11189,186,0
11189,224,6
11190,37,19
11190,48,1
11190,59,5
11190,62,0
11190,76,0
11190,84,1
11190,85,21
11190,111,0
11190,132,0
11190,147,33
11190,153,1
11190,166,7
11190,185,0
11190,195,2
11190,229,1
11191,0,0
11191,50,5
11191,95,0
11191,189,60
11191,222,0
11191,224,33
11192,76,1
11192,104,7
11192,109,29
11192,119,14
11192,123,2
11192,128,0
11192,129,0
11192,155,20
11192,161,11
11192,176,0
11192,177,0
11192,181,0
11192,187,7
11192,219,3
11193,17,0
11193,31,2
11193,34,4
11193,56,3
11193,95,5
11193,101,4
11193,130,28
11193,148,5
11193,164,0
11193,169,1
11193,180,3
11193,181,3
11193,213,1
11193,224,33
11194,1,15
11194,10,5
11194,23,0
11194,27,6
11194,46,17
11194,67,2
11194,75,11
11194,76,4
11194,86,4
11194,95,1
11194,106,0
11194,123,8
11194,155,3
11194,164,4
11194,166,3
11194,224,9
11195,1,2
11195,2,0
11195,18,48
11195,45,2
11195,73,3
11195,85,0
11195,95,3
11195,115,0
11195,123,1
11195,184,16
11195,191,8
11195,224,13
11196,1,0
11196,20,7
11196,46,2
11196,53,0
11196,55,1
11196,59,4
11196,60,27
11196,104,0
11196,119,4
11196,130,20
11196,161,3
11196,164,15
11196,166,8
11196,190,3
11197,4,0
11197,17,13
11197,29,27
11197,30,0
11197,43,0
11197,95,1
11197,112,7
11197,117,0
11197,130,45
11197,144,2
11198,7,0
11198,28,62
11198,36,3
11198,42,0
11198,95,0
11198,116,1
11198,149,7
11198,154,9
11198,157,1
11198,170,13
11199,0,0
11199,28,66
11199,177,33
11200,46,14
11200,179,85
11201,8,2
11201,9,0
11201,13,0
11201,29,0
11201,30,0
11201,37,56
11201,42,0
11201,47,0
11201,62,2
11201,73,4
11201,92,9
11201,95,1
11201,99,0
11201,139,0
11201,146,1
11201,158,5
11201,159,0
11201,186,2
11201,196,0
11201,201,3
11201,203,4
11202,0,0
11202,2,0
11202,7,12
11202,18,2
11202,38,0
11202,58,14
11202,73,10
11202,131,32
11202,134,25
11202,191,1
11203,2,4
11203,7,1
11203,34,5
11203,84,34
11203,116,0
11203,117,0
11203,145,0
11203,146,49
11203,170,1
11203,184,0
11203,186,1
11204,1,0
11204,2,0
11204,6,1
11204,11,0
11204,21,0
11204,24,0
11204,30,0
11204,33,0
11204,34,5
11204,38,0
11204,45,0
11204,48,0
11204,57,0
11204,61,2
11204,74,0
11204,79,3
11204,85,7
11204,86,2
11204,87,0
11204,94,0
11204,95,1
11204,97,2
11204,98,0
11204,99,0
11204,101,0
11204,102,0
11204,105,1
11204,106,0
11204,115,0
11204,117,2
11204,120,0
11204,122,1
11204,133,1
11204,140,0
11204,141,2
11204,151,0
11204,155,1
11204,159,0
11204,175,2
11204,180,0
11204,183,0
11204,185,1
11204,189,0
11204,190,0
11204,197,0
11204,201,5
11204,202,0
11204,205,29
11204,208,0
11204,209,0
11204,212,0
11204,217,0
11204,218,0
11204,220,3
11204,221,2
11204,224,2
11204,229,1
11205,2,0
11205,5,67
11205,18,8
11205,19,0
11205,24,0
11205,85,3
11205,95,2
11205,154,7
11205,213,4
11205,224,5
11206,1,13
11206,8,0
11206,10,0
11206,18,11
11206,19,7
11206,21,1
11206,25,7
11206,26,3
11206,27,8
11206,30,1
11206,31,1
11206,37,0
11206,48,3
11206,61,0
11206,69,0
11206,76,0
11206,79,3
11206,95,0
11206,98,1
11206,103,2
11206,110,2
11206,115,0
11206,118,2
11206,124,5
11206,129,0
11206,133,0
11206,135,1
11206,142,0
11206,146,0
11206,147,1
11206,149,9
11206,151,0
11206,156,1
11206,159,0
11206,169,0
11206,171,1
11206,188,0
11206,202,0
11206,208,0
11206,212,3
11207,0,0
11207,7,0
11207,13,10
11207,37,12
11207,45,0
11207,51,0
11207,59,0
11207,85,10
11207,89,6
11207,95,1
11207,102,1
11207,142,0
11207,147,38
11207,154,2
11207,176,9
11207,216,4
11208,4,30
11208,11,2
11208,38,7
11208,49,0
11208,73,0
11208,84,6
11208,88,0
11208,89,4
11208,97,1
11208,140,0
11208,151,0
11208,163,1
11208,174,10
11208,178,2
11208,184,0
11208,217,30
11209,4,0
11209,10,1
11209,40,39
11209,46,13
11209,55,8
11209,80,1
11209,95,3
11209,96,1
11209,99,0
11209,107,2
11209,130,3
11209,137,5
11209,149,8
11209,152,1
11209,155,0
11209,157,2
11209,181,0
11209,184,0
11209,207,5
11209,210,0
11209,218,0
11210,2,4
11210,7,0
11210,18,25
11210,23,0
11210,29,2
11210,33,0
11210,35,0
11210,40,14
11210,46,10
11210,55,5
11210,70,1
11210,73,0
11210,78,1
11210,89,0
11210,92,2
11210,95,0
11210,98,0
11210,103,2
11210,106,0
11210,109,1
11210,124,1
11210,140,0
11210,142,0
11210,146,1
11210,148,0
11210,150,0
11210,154,3
11210,156,0
11210,159,0
11210,162,0
11210,167,0
11210,169,0
11210,172,0
11210,177,2
11210,183,0
11210,184,0
11210,188,0
11210,189,0
11210,190,0
11210,203,2
11210,205,0
11210,206,1
11210,224,7
11210,229,0
11211,1,38
11211,7,0
11211,18,5
11211,40,26
11211,46,12
11211,51,0
11211,62,0
11211,83,0
11211,89,1
11211,95,0
11211,144,5
11211,146,0
11211,184,0
11211,203,2
11211,224,6
11212,2,2
11212,4,1
11212,7,0
11212,14,0
11212,16,1
11212,18,7
11212,23,0
11212,27,1
11212,29,0
11212,30,2
11212,36,0
11212,40,4
11212,45,2
11212,46,1
11212,51,0
11212,55,0
11212,56,5
11212,60,0
11212,65,0
11212,73,1
11212,76,0
11212,77,0
11212,79,1
11212,85,0
11212,87,0
11212,94,0
11212,95,0
11212,97,1
11212,98,0
11212,101,0
11212,102,1
11212,103,1
11212,107,6
11212,109,0
11212,110,1
11212,116,0
11212,121,0
11212,127,0
11212,133,0
11212,134,1
11212,138,0
11212,140,1
11212,142,0
11212,143,0
11212,150,1
11212,151,0
11212,162,0
11212,163,1
11212,166,0
11212,167,0
11212,174,0
11212,178,0
11212,180,1
11212,181,0
11212,184,0
11212,186,0
11212,189,0
11212,191,6
11212,196,1
11212,198,0
11212,202,0
11212,203,1
11212,205,14
11212,209,0
11212,216,0
11212,217,0
11212,218,1
11212,220,1
11212,225,1
11212,229,1
11213,13,4
11213,17,0
11213,24,0
11213,25,0
11213,30,0
11213,34,0
11213,35,0
11213,57,6
11213,61,1
11213,64,18
11213,79,0
11213,81,8
11213,86,1
11213,98,0
11213,101,1
11213,102,2
11213,106,4
11213,109,0
11213,117,0
11213,123,1
11213,130,4
11213,135,0
11213,141,0
11213,147,3
11213,148,2
11213,150,0
11213,162,0
11213,166,2
11213,177,0
11213,180,0
11213,182,1
11213,185,0
11213,186,0
11213,200,4
11213,202,0
11213,203,0
11213,216,4
11213,222,0
11213,224,18
11214,2,13
11214,3,2
11214,5,8
11214,38,3
11214,77,3
11214,78,3
11214,95,11
11214,98,2
11214,107,0
11214,114,7
11214,118,0
11214,132,3
11214,133,0
11214,142,0
11214,186,2
11214,197,0
11214,201,0
11214,203,1
11214,222,21
11214,225,9
11215,10,0
11215,34,60
11215,73,10
11215,79,1
11215,85,3
11215,95,1
11215,101,2
11215,110,7
11215,117,0
11215,123,3
11215,184,1
11215,224,7
11216,20,7
11216,34,62
11216,44,0
11216,73,2
11216,101,12
11216,110,12
11216,123,1
11216,155,1
11217,2,1
11217,11,1
11217,18,0
11217,34,43
11217,60,0
11217,73,4
11217,79,2
11217,85,2
11217,92,2
11217,93,0
11217,97,3
11217,104,0
11217,117,0
11217,133,3
11217,154,1
11217,155,0
11217,161,5
11217,164,0
11217,171,0
11217,184,0
11217,186,0
11217,189,0
11217,192,1
11217,202,0
11217,203,0
11217,220,0
11217,224,18
11217,228,1
11218,2,1
11218,4,0
11218,18,0
11218,29,3
11218,44,3
11218,45,0
11218,57,0
11218,68,0
11218,76,2
11218,79,6
11218,85,5
11218,87,1
11218,92,1
11218,94,0
11218,97,4
11218,99,1
11218,101,0
11218,103,1
11218,108,4
11218,110,7
11218,112,1
11218,115,0
11218,117,1
11218,120,0
11218,121,0
11218,123,1
11218,133,1
11218,140,0
11218,145,0
11218,148,0
11218,150,1
11218,155,0
11218,158,4
11218,159,0
11218,167,0
11218,169,1
11218,179,0
11218,192,0
11218,201,1
11218,203,1
11218,205,23
11218,208,2
11218,209,0
11218,212,2
11218,216,1
11218,217,1
11218,220,0
11218,222,0
11218,225,0
11219,0,0
11219,7,0
11219,10,0
11219,11,1
11219,13,1
11219,30,1
11219,34,2
11219,45,3
11219,65,0
11219,81,3
11219,86,2
11219,92,6
11219,94,0
11219,97,3
11219,99,0
11219,120,0
11219,130,1
11219,145,0
11219,146,0
11219,147,10
11219,148,1
11219,155,1
11219,164,2
11219,169,1
11219,180,1
11219,193,0
11219,201,4
11219,205,13
11219,210,0
11219,212,0
11219,215,25
11219,217,1
11219,218,0
11219,220,1
11220,17,0
11220,44,5
11220,47,0
11220,48,11
11220,84,11
11220,85,3
11220,90,23
11220,95,1
11220,111,9
11220,126,4
11220,135,0
11220,139,5
11220,143,2
11220,197,6
11220,224,13
11221,18,20
11221,25,10
11221,58,16
11221,66,12
11221,122,0
11221,134,14
11221,171,17
11221,224,6
11222,18,1
11222,42,7
11222,43,38
11222,46,7
11222,55,2
11222,74,0
11222,85,9
11222,99,0
11222,100,8
11222,104,3
11222,113,3
11222,116,5
11222,123,3
11222,128,0
11222,140,1
11222,184,4
11223,0,15
11223,5,30
11223,7,22
11223,18,6
11223,19,1
11223,34,0
11223,73,0
11223,80,0
11223,115,0
11223,208,1
11223,219,11
11223,224,9
11224,2,8
11224,4,1
11224,21,52
11224,27,0
11224,38,13
11224,48,2
11224,50,1
11224,54,0
11224,66,3
11224,83,0
11224,95,4
11224,112,3
11224,114,1
11224,122,0
11224,130,0
11224,152,1
11224,169,0
11224,177,0
11224,185,0
11224,200,0
11225,2,0
11225,19,0
11225,22,1
11225,29,0
11225,48,0
11225,65,1
11225,78,1
11225,89,9
11225,91,3
11225,99,3
11225,119,1
11225,121,0
11225,130,3
11225,138,0
11225,144,0
11225,147,10
11225,148,4
11225,149,3
11225,155,1
11225,158,0
11225,160,7
11225,171,0
11225,179,0
11225,182,11
11225,186,0
11225,187,3
11225,205,7
11225,218,0
11225,220,0
11225,224,19
11226,5,49
11226,89,6
11226,95,6
11226,222,12
11226,224,24
11227,0,0
11227,1,3
11227,4,1
11227,20,0
11227,24,22
11227,39,1
11227,69,0
11227,95,16
11227,117,0
11227,130,44
11227,149,1
11227,156,0
11227,162,4
11227,191,1
11227,192,1
11228,3,14
11228,69,0
11228,73,0
11228,77,3
11228,78,1
11228,95,7
11228,126,0
11228,149,0
11228,170,0
11228,172,1
11228,186,2
11228,212,1
11228,223,28
11228,224,31
11228,225,5
11229,8,0
11229,10,2
11229,29,0
11229,34,0
11229,39,0
11229,41,4
11229,45,0
11229,48,4
11229,53,0
11229,85,9
11229,86,0
11229,91,4
11229,92,0
11229,94,0
11229,95,6
11229,99,0
11229,100,0
11229,101,0
11229,102,1
11229,114,1
11229,119,0
11229,130,21
11229,134,3
11229,138,0
11229,139,0
11229,141,0
11229,147,10
11229,151,0
11229,165,5
11229,167,0
11229,183,0
11229,184,0
11229,187,3
11229,197,2
11229,201,0
11229,210,0
11229,216,7
11229,217,0
11229,220,0
11229,224,1
11229,226,0
11230,0,0
11230,18,23
11230,132,5
11230,169,62
11230,177,9
11231,0,0
11231,2,2
11231,5,0
11231,7,0
11231,15,0
11231,18,2
11231,30,0
11231,41,4
11231,44,5
11231,73,0
11231,74,0
11231,77,1
11231,90,15
11231,102,0
11231,117,1
11231,134,3
11231,140,0
11231,157,43
11231,159,3
11231,168,2
11231,172,3
11231,175,0
11231,186,2
11231,191,0
11231,196,0
11231,210,0
11231,215,2
11231,218,0
11232,19,3
11232,24,3
11232,39,1
11232,44,3
11232,46,0
11232,85,42
11232,89,8
11232,91,20
11232,99,0
11232,107,12
11232,108,0
11232,116,0
11232,119,0
11232,131,0
11232,167,0
11232,183,0
11232,188,0
11232,192,1
11232,200,0
11233,9,1
11233,13,0
11233,19,1
11233,24,0
11233,34,5
11233,45,0
11233,46,0
11233,47,0
11233,59,1
11233,61,1
11233,63,0
11233,72,0
11233,85,1
11233,92,0
11233,99,0
11233,110,5
11233,112,4
11233,117,0
11233,131,2
11233,135,0
11233,140,0
11233,141,0
11233,146,1
11233,147,1
11233,150,1
11233,154,0
11233,155,4
11233,158,3
11233,163,0
11233,165,1
11233,175,24
11233,176,7
11233,180,0
11233,187,1
11233,202,0
11233,205,5
11233,206,0
11233,215,1
11233,216,6
11233,217,0
11233,220,2
11233,224,1
11234,1,0
11234,4,4
11234,20,1
11234,24,2
11234,45,2
11234,50,0
11234,58,1
11234,61,0
11234,83,0
11234,95,7
11234,120,10
11234,121,2
11234,130,26
11234,169,1
11234,186,0
11234,190,2
11234,199,29
11234,208,2
11234,210,1
11234,212,0
11234,217,0
11235,8,0
11235,11,1
11235,28,0
11235,37,1
11235,45,1
11235,58,0
11235,75,0
11235,83,0
11235,84,2
11235,92,1
11235,93,9
11235,94,1
11235,97,3
11235,102,4
11235,108,0
11235,109,0
11235,114,0
11235,126,4
11235,136,0
11235,139,0
11235,142,1
11235,146,2
11235,147,24
11235,172,1
11235,180,4
11235,181,0
11235,183,1
11235,184,0
11235,189,0
11235,192,1
11235,193,1
11235,198,0
11235,206,2
11235,216,4
11235,217,2
11235,224,15
11236,0,0
11236,1,24
11236,10,19
11236,15,3
11236,46,1
11236,55,6
11236,85,0
11236,87,1
11236,95,2
11236,101,1
11236,109,19
11236,113,0
11236,116,1
11236,128,0
11236,175,1
11236,177,4
11236,184,0
11236,193,0
11236,207,2
11236,210,3
11236,224,2
11237,0,4
11237,1,2
11237,3,1
11237,19,69
11237,20,0
11237,41,3
11237,46,10
11237,55,2
11237,115,1
11237,144,3
11237,147,0
11238,0,0
11238,2,0
11238,6,0
11238,10,3
11238,15,0
11238,24,0
11238,34,0
11238,36,1
11238,41,0
11238,46,1
11238,48,0
11238,60,1
11238,64,1
